d_loss,g_loss,epoch,step
0.5064045190811157,1.2410277128219604,27,11749
0.419117271900177,1.5271185636520386,27,11799
0.43232935667037964,1.664932370185852,27,11849
0.4270743429660797,1.5528481006622314,27,11899
0.48779919743537903,1.3812912702560425,27,11949
0.4337369501590729,1.4586472511291504,27,11999
0.4611818194389343,1.7397217750549316,28,12049
0.4378576874732971,1.4951059818267822,28,12099
0.4037989377975464,1.7147473096847534,28,12149
0.4343698024749756,1.3762998580932617,28,12199
0.45806893706321716,1.5514124631881714,28,12249
0.4745878279209137,1.5640372037887573,28,12299
0.469007670879364,1.4321342706680298,28,12349
0.4848893880844116,1.710233449935913,28,12399
0.41890430450439453,1.583677887916565,28,12449
0.42804044485092163,1.5442126989364624,29,12499
0.40900713205337524,1.4463257789611816,29,12549
0.5334088802337646,1.7298182249069214,29,12599
0.4143337309360504,1.4806797504425049,29,12649
0.43910861015319824,1.4808801412582397,29,12699
0.4588627219200134,1.3418444395065308,29,12749
0.45414215326309204,1.4764118194580078,29,12799
0.48477408289909363,1.3678630590438843,29,12849
0.5274872779846191,1.237715244293213,29,12899
0.46870413422584534,1.6843515634536743,30,12949
0.4484764337539673,1.5030443668365479,30,12999
0.3618178367614746,1.6283456087112427,30,13049
0.4853093922138214,1.420283317565918,30,13099
0.42863741517066956,1.6735504865646362,30,13149
0.5302737355232239,1.51613450050354,30,13199
0.5220780968666077,1.6606043577194214,30,13249
0.41040849685668945,1.5981725454330444,30,13299
0.46499282121658325,1.3370897769927979,31,13349
0.3963839113712311,1.5063124895095825,31,13399
0.5755224227905273,1.6421372890472412,31,13449
0.37505465745925903,1.4871301651000977,31,13499
0.4167865514755249,1.5453038215637207,31,13549
0.41256070137023926,1.429155945777893,31,13599
0.4773612916469574,1.5879848003387451,31,13649
0.41722941398620605,1.3932933807373047,31,13699
0.466163694858551,1.399162769317627,31,13749
0.46461886167526245,1.481282353401184,32,13799
0.42127418518066406,1.371419906616211,32,13849
0.47884708642959595,1.5221500396728516,32,13899
0.5346354246139526,1.2766824960708618,32,13949
0.4530002772808075,1.3451035022735596,32,13999
0.5224014520645142,1.2484709024429321,32,14049
0.5012048482894897,1.4163953065872192,32,14099
0.5243378281593323,1.4435830116271973,32,14149
0.4624978005886078,1.4279301166534424,33,14199
0.42702892422676086,1.6483490467071533,33,14249
0.4135762155056,1.5469653606414795,33,14299
0.4400886595249176,1.5354341268539429,33,14349
0.47024694085121155,1.6982300281524658,33,14399
0.4858361780643463,1.511460542678833,33,14449
0.5283216238021851,1.2503739595413208,33,14499
0.4923850893974304,1.3719186782836914,33,14549
0.46338003873825073,1.4656360149383545,33,14599
0.4303175210952759,1.4245357513427734,34,14649
0.4715600907802582,1.4237512350082397,34,14699
0.5061807632446289,1.2485374212265015,34,14749
0.5083737373352051,1.5013532638549805,34,14799
0.4051719903945923,1.4523154497146606,34,14849
0.5100312232971191,1.2279599905014038,34,14899
0.43969038128852844,1.4192794561386108,34,14949
0.5291380882263184,1.1788347959518433,34,14999
0.5738050937652588,1.3812463283538818,34,15049
0.4285880923271179,1.3617863655090332,35,15099
0.44110107421875,1.3817689418792725,35,15149
0.4528656005859375,1.7301580905914307,35,15199
0.5305589437484741,1.2724517583847046,35,15249
0.47930294275283813,1.5934336185455322,35,15299
0.5156388282775879,1.5860531330108643,35,15349
0.4194130003452301,1.3572819232940674,35,15399
0.5370272397994995,1.1958105564117432,35,15449
0.5933777093887329,1.2095140218734741,36,15499
0.5067266821861267,1.3105841875076294,36,15549
0.5170292854309082,1.3955070972442627,36,15599
0.493283748626709,1.339926838874817,36,15649
0.5429534316062927,1.2912731170654297,36,15699
0.4811393618583679,1.3473317623138428,36,15749
0.5238391757011414,1.210532307624817,36,15799
0.48787301778793335,1.5385425090789795,36,15849
0.6002970933914185,1.193251609802246,36,15899
0.5138407349586487,1.3079235553741455,37,15949
0.545568585395813,1.3572994470596313,37,15999
0.4413212537765503,1.2708606719970703,37,16049
0.509199321269989,1.156773567199707,37,16099
0.5132770538330078,1.3944367170333862,37,16149
0.4192805290222168,1.3671464920043945,37,16199
0.45970019698143005,1.4300190210342407,37,16249
0.5067315101623535,1.3073673248291016,37,16299
0.5163528919219971,1.163845419883728,38,16349
0.47764497995376587,1.3639156818389893,38,16399
0.45516565442085266,1.3538975715637207,38,16449
0.48764050006866455,1.6944104433059692,38,16499
0.44799360632896423,1.3296241760253906,38,16549
0.3384181261062622,1.3703243732452393,38,16599
0.543692946434021,1.278442621231079,38,16649
0.5236855149269104,1.2962123155593872,38,16699
0.44741129875183105,1.3355963230133057,38,16749
0.4859994649887085,1.2069697380065918,39,16799
0.4467885196208954,1.2581119537353516,39,16849
0.49901944398880005,1.1671779155731201,39,16899
0.40583738684654236,1.4058843851089478,39,16949
0.5126457214355469,1.2661076784133911,39,16999
0.532250165939331,1.2740581035614014,39,17049
0.3502952456474304,1.2620460987091064,39,17099
0.5134198665618896,1.2460181713104248,39,17149
0.5436873435974121,1.410974144935608,39,17199
